name;kind;verdict;trace_length;hibou_time_tries;hibou_tries_quickest;hibou_time_median
t4979s20_noise;NOIS;WeakFail;46;[0.0021539, 0.0021843, 0.0020917, 0.0020253, 0.0026354];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0021539
t4979s21_noise;NOIS;WeakFail;44;[0.0008408, 0.000929, 0.0008779, 0.000913, 0.0008479];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008779
t4979s22_noise;NOIS;WeakFail;61;[0.0012829, 0.0012221, 0.0012398, 0.0012578, 0.0012175];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0012398
t4979s23_noise;NOIS;WeakFail;51;[0.0009704, 0.0009954, 0.001058, 0.001178, 0.0010083];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010083
t4979s24_noise;NOIS;WeakFail;50;[0.0010133, 0.0010489, 0.0009959, 0.001028, 0.0010216];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010216
t4979s25_noise;NOIS;WeakFail;51;[0.0023308, 0.0021791, 0.0022812, 0.0024793, 0.0022182];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0022812
t4979s26_noise;NOIS;WeakFail;50;[0.0002741, 0.0003039, 0.0002699, 0.000239, 0.0002881];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002741
t4979s27_noise;NOIS;WeakFail;45;[0.0020268, 0.0020461, 0.0024643, 0.0030235, 0.0020133];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020461
t4979s28_noise;NOIS;WeakFail;44;[0.001037, 0.0010426, 0.0010214, 0.0009861, 0.0009771];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010214
t4979s29_noise;NOIS;WeakFail;48;[0.0002737, 0.0002173, 0.0002806, 0.0002806, 0.0002673];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002737
t4979s2_noise;NOIS;WeakFail;41;[0.0017609, 0.001904, 0.0017541, 0.0019762, 0.0018208];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0018208
t4979s30_noise;NOIS;WeakFail;39;[0.002013, 0.0019135, 0.0020674, 0.0018944, 0.0025108];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.002013
t4979s3_noise;NOIS;WeakFail;43;[0.0023041, 0.0023303, 0.0024285, 0.0022138, 0.0025169];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0023303
t4979s4_noise;NOIS;WeakFail;47;[0.0010166, 0.0010219, 0.0010722, 0.0010114, 0.0010319];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010219
t4979s5_noise;NOIS;WeakPass;45;[0.0072056, 0.0289941, 0.0022031, 0.0028197, 0.0031552];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.0031552
t4979s6_noise;NOIS;WeakPass;38;[0.0039285, 0.0141794, 0.0189775, 0.0126856, 0.013904];['NO_LOC', 'SAME', 'SAME', 'SAME', 'SAME'];0.013904
t4979s7_noise;NOIS;WeakFail;43;[0.0003272, 0.0002617, 0.0003554, 0.00029, 0.0002627];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.00029
t4979s8_noise;NOIS;WeakFail;38;[0.0009, 0.0008557, 0.0008562, 0.0009259, 0.0008649];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008649
t4979s9_noise;NOIS;WeakFail;39;[0.0009829, 0.0008182, 0.0008835, 0.0007998, 0.0017982];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008835
t5023s10_noise;NOIS;WeakFail;49;[0.0010221, 0.0009472, 0.0009271, 0.0010177, 0.0009313];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009472
t5023s11_noise;NOIS;WeakFail;45;[0.0006119, 0.0006256, 0.0005488, 0.0006092, 0.0010206];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006119
t5023s12_noise;NOIS;WeakFail;57;[0.001454, 0.0010967, 0.0011375, 0.0010522, 0.0011082];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0011082
t5023s13_noise;NOIS;WeakPass;43;[0.0027771, 0.0045811, 0.0029083, 0.031455, 0.002929];['NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME', 'NO_LOC'];0.002929
t5023s14_noise;NOIS;WeakFail;37;[0.0021427, 0.0020075, 0.0020735, 0.001968, 0.0018775];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020075
t5023s15_noise;NOIS;WeakFail;32;[0.0007855, 0.0007117, 0.0007151, 0.0007952, 0.0007105];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007151
t5023s16_noise;NOIS;WeakPass;38;[0.0027577, 0.0144639, 0.031277, 0.0101867, 0.0053013];['NO_LOC', 'NO_LOC', 'WT_LOC', 'SAME', 'NO_LOC'];0.0101867
t5023s17_noise;NOIS;WeakFail;39;[0.0006597, 0.0006964, 0.0006639, 0.0005932, 0.0005806];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006597
t5023s18_noise;NOIS;WeakFail;47;[0.0003777, 0.000335, 0.0003871, 0.0004041, 0.0003027];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003777
t5023s19_noise;NOIS;WeakFail;43;[0.0002304, 0.0001546, 0.0001672, 0.0002309, 0.000225];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.000225
t5023s1_noise;NOIS;WeakFail;40;[0.0009701, 0.0010316, 0.0008997, 0.0011214, 0.0010285];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010285
t5023s20_noise;NOIS;WeakFail;40;[0.0009397, 0.0009473, 0.0009093, 0.0008774, 0.0009376];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009376
t5023s21_noise;NOIS;WeakFail;34;[0.0002518, 0.00035, 0.0002374, 0.0002281, 0.0002805];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002518
t5023s22_noise;NOIS;WeakFail;43;[0.0003941, 0.0003123, 0.0003686, 0.0004062, 0.0003655];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003686
t5023s23_noise;NOIS;WeakFail;47;[0.0010091, 0.000919, 0.0009928, 0.0010475, 0.0009246];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009928
t5023s24_noise;NOIS;WeakFail;39;[0.0003237, 0.0002635, 0.0005092, 0.0002906, 0.0002694];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002906
t5023s25_noise;NOIS;WeakFail;42;[0.0018093, 0.0017052, 0.0017226, 0.0022537, 0.00178];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.00178
t5023s26_noise;NOIS;WeakFail;37;[0.001387, 0.0014279, 0.0013888, 0.0013869, 0.0013881];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0013881
t5023s27_noise;NOIS;WeakFail;39;[0.0003064, 0.0003103, 0.000314, 0.0002405, 0.00026];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003064
t5023s28_noise;NOIS;WeakFail;52;[0.0011326, 0.0010844, 0.0011759, 0.0011548, 0.0011055];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0011326
t5023s29_noise;NOIS;WeakFail;39;[0.002052, 0.001986, 0.0019955, 0.0020737, 0.0020117];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020117
t5023s2_noise;NOIS;WeakFail;41;[0.0019107, 0.0016296, 0.0016502, 0.0028724, 0.0015645];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0016502
t5023s30_noise;NOIS;WeakFail;39;[0.0002303, 0.0003231, 0.000243, 0.0002371, 0.000202];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002371
t5023s3_noise;NOIS;WeakFail;41;[0.0005786, 0.0005486, 0.0006034, 0.0006315, 0.000605];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006034
t5023s4_noise;NOIS;WeakFail;37;[0.0011555, 0.0012682, 0.0014385, 0.0011938, 0.00113];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0011938
t5023s5_noise;NOIS;WeakFail;45;[0.0020067, 0.0020069, 0.0020399, 0.0023311, 0.0020087];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020087
t5023s6_noise;NOIS;WeakFail;50;[0.000769, 0.0007222, 0.000681, 0.000747, 0.0012313];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.000747
t5023s7_noise;NOIS;WeakFail;52;[0.0009968, 0.0010061, 0.0011875, 0.0009151, 0.000928];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009968
t5023s8_noise;NOIS;WeakPass;41;[0.0059362, 0.0292628, 0.0118226, 0.0284524, 0.0184306];['NO_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'SAME'];0.0184306
t5023s9_noise;NOIS;TIMEOUT;None;[];[];None
t5075s10_noise;NOIS;WeakFail;40;[0.0006402, 0.0003519, 0.0003437, 0.0003476, 0.0006663];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003519
t5075s11_noise;NOIS;WeakFail;46;[0.0025574, 0.0023319, 0.0022901, 0.002236, 0.0020997];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0022901
t5075s12_noise;NOIS;WeakFail;54;[0.0008313, 0.0007814, 0.0007593, 0.0006909, 0.0006702];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007593
t5075s13_noise;NOIS;WeakFail;43;[0.0021514, 0.0017933, 0.0017751, 0.0017752, 0.0018183];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0017933
t5075s14_noise;NOIS;WeakFail;53;[0.0002098, 0.0002519, 0.0001809, 0.0002273, 0.0002393];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002273
t5075s15_noise;NOIS;WeakPass;44;[0.0100533, 0.0223634, 0.006659, 0.05027, 0.0047148];['NO_LOC', 'NO_LOC', 'NO_LOC', 'WT_LOC', 'NO_LOC'];0.0100533
t5075s16_noise;NOIS;WeakFail;38;[0.0019549, 0.002014, 0.0018699, 0.0017833, 0.0017899];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0018699
t5075s17_noise;NOIS;WeakFail;48;[0.0003224, 0.0002979, 0.0002997, 0.0002359, 0.0001754];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002979
t5075s18_noise;NOIS;WeakFail;54;[0.0003383, 0.0006667, 0.0003367, 0.0003038, 0.000504];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003383
t5075s19_noise;NOIS;WeakFail;55;[0.0007357, 0.0008238, 0.0007078, 0.0007077, 0.0007834];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007357
t5075s1_noise;NOIS;WeakFail;50;[0.000425, 0.0003395, 0.0003165, 0.0003539, 0.000334];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003395
t5075s20_noise;NOIS;WeakFail;35;[0.0003736, 0.0003539, 0.0003321, 0.000332, 0.0003413];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003413
t5075s21_noise;NOIS;WeakFail;46;[0.0017111, 0.0016945, 0.001744, 0.0017444, 0.0023217];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.001744
t5075s22_noise;NOIS;WeakFail;49;[0.0009722, 0.002092, 0.0009639, 0.0020757, 0.0009079];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009722
t5075s23_noise;NOIS;WeakFail;43;[0.0017224, 0.0017467, 0.0015933, 0.0016024, 0.0015986];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0016024
t5075s24_noise;NOIS;WeakFail;43;[0.0008122, 0.0010371, 0.0009192, 0.0008812, 0.0008631];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008812
t5075s25_noise;NOIS;WeakFail;44;[0.0014841, 0.0014116, 0.0015318, 0.0013796, 0.0014099];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0014116
t5075s26_noise;NOIS;WeakFail;47;[0.0003433, 0.0003279, 0.0003447, 0.0002896, 0.0003567];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003433
t5075s27_noise;NOIS;WeakPass;45;[0.0032653, 0.0043492, 0.0135328, 0.0021571, 0.0303746];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'SAME'];0.0043492
t5075s28_noise;NOIS;WeakFail;56;[0.0008691, 0.0006561, 0.000708, 0.0006478, 0.0006596];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006596
t5075s29_noise;NOIS;WeakFail;43;[0.0018306, 0.0021225, 0.0018124, 0.001877, 0.0018481];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0018481
t5075s2_noise;NOIS;WeakFail;55;[0.0003786, 0.000368, 0.000481, 0.0003561, 0.0003687];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003687
t5075s30_noise;NOIS;WeakFail;60;[0.0012331, 0.0011328, 0.0012488, 0.0025958, 0.0012359];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0012359
t5075s3_noise;NOIS;WeakPass;53;[0.0237124, 0.010317, 0.0197413, 0.0024481, 0.0102423];['WT_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.010317
t5075s4_noise;NOIS;WeakFail;46;[0.0002955, 0.0002707, 0.0002363, 0.0002612, 0.000233];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002612
t5075s5_noise;NOIS;WeakFail;47;[0.0002039, 0.0002198, 0.0002056, 0.0002997, 0.0002192];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002192
t5075s6_noise;NOIS;WeakPass;38;[0.0113139, 0.0176374, 0.0018047, 0.0188663, 0.006496];['SAME', 'SAME', 'NO_LOC', 'SAME', 'NO_LOC'];0.0113139
t5075s7_noise;NOIS;WeakFail;38;[0.0010063, 0.0008589, 0.000907, 0.0008609, 0.000996];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.000907
t5075s8_noise;NOIS;WeakFail;41;[0.0018598, 0.0015657, 0.0015751, 0.0014818, 0.0015296];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0015657
t5075s9_noise;NOIS;WeakFail;49;[0.0008303, 0.0009267, 0.0008781, 0.0008938, 0.0008309];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008781
t5122s10_noise;NOIS;WeakFail;44;[0.0003073, 0.0002729, 0.0002868, 0.0004285, 0.0002832];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002868
t5122s11_noise;NOIS;WeakFail;42;[0.0002851, 0.0003426, 0.000337, 0.000321, 0.0003213];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003213
t5122s12_noise;NOIS;WeakFail;48;[0.0023835, 0.0023915, 0.0032512, 0.0024988, 0.0023649];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0023915
t5122s13_noise;NOIS;WeakFail;31;[0.0002444, 0.0002423, 0.000305, 0.0004102, 0.0003022];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0003022
t5122s14_noise;NOIS;WeakFail;42;[0.0016439, 0.0017475, 0.0017022, 0.0019087, 0.0017398];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0017398
t5122s15_noise;NOIS;WeakFail;40;[0.0007991, 0.0008371, 0.0007854, 0.0008165, 0.0007702];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007991
t5122s16_noise;NOIS;WeakPass;46;[0.0145306, 0.0095378, 0.024689, 0.0212912, 0.0045444];['NO_LOC', 'NO_LOC', 'SAME', 'SAME', 'NO_LOC'];0.0145306
t5122s17_noise;NOIS;WeakFail;43;[0.0002924, 0.0002335, 0.0002144, 0.0002179, 0.000278];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002335
t5122s18_noise;NOIS;WeakFail;46;[0.0002941, 0.0002266, 0.000242, 0.0002702, 0.0002407];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.000242
t5122s19_noise;NOIS;WeakFail;46;[0.0011262, 0.0011054, 0.0019583, 0.0011687, 0.0011553];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0011553
t5122s1_noise;NOIS;WeakFail;42;[0.0010837, 0.0009223, 0.0018706, 0.0009998, 0.001];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.001
t5122s20_noise;NOIS;WeakPass;44;[0.0201338, 0.0362784, 0.0277257, 0.0172701, 0.0861943];['WT_LOC', 'WT_LOC', 'WT_LOC', 'NO_LOC', 'WT_LOC'];0.0277257
t5122s21_noise;NOIS;WeakFail;45;[0.0009868, 0.0009432, 0.0009867, 0.0008871, 0.0009224];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009432
t5122s22_noise;NOIS;WeakFail;39;[0.0019419, 0.0020376, 0.0020066, 0.0022955, 0.0020403];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020376
t5122s23_noise;NOIS;WeakFail;47;[0.0009883, 0.0012046, 0.0009511, 0.0009716, 0.0009087];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009716
t5122s24_noise;NOIS;WeakFail;47;[0.0011007, 0.0010226, 0.0010114, 0.0009648, 0.0009868];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010114
t5122s25_noise;NOIS;WeakFail;40;[0.0010267, 0.0009542, 0.0009648, 0.0009899, 0.0009645];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009648
t5122s26_noise;NOIS;WeakFail;41;[0.0020918, 0.0020304, 0.0019754, 0.0024868, 0.0021221];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0020918
t5122s27_noise;NOIS;WeakFail;43;[0.002321, 0.0024396, 0.002352, 0.0027037, 0.002115];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.002352
t5122s28_noise;NOIS;WeakFail;42;[0.0008637, 0.0008937, 0.0009196, 0.0009531, 0.0009791];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009196
t5122s29_noise;NOIS;WeakFail;36;[0.0014249, 0.0016744, 0.0014331, 0.0014543, 0.0014096];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0014331
t5122s2_noise;NOIS;WeakFail;33;[0.0014899, 0.001642, 0.001446, 0.0014737, 0.0014406];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0014737
t5122s30_noise;NOIS;WeakFail;37;[0.0022864, 0.0015959, 0.0016414, 0.0015472, 0.0015676];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0015959
t5122s3_noise;NOIS;WeakFail;56;[0.0001599, 0.0001677, 0.0001596, 0.0001597, 0.0001695];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0001599
t5122s4_noise;NOIS;WeakFail;50;[0.0010419, 0.0010605, 0.0010571, 0.0014057, 0.0011048];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010605
t5122s5_noise;NOIS;WeakFail;37;[0.0020115, 0.0016486, 0.0016431, 0.0017677, 0.001684];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.001684
t5122s6_noise;NOIS;WeakFail;46;[0.0003858, 0.0002787, 0.0002261, 0.00031, 0.0002719];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002787
t5122s7_noise;NOIS;WeakFail;40;[0.0002632, 0.0002421, 0.0002499, 0.0003054, 0.0003378];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002632
t5122s8_noise;NOIS;WeakFail;38;[0.0018616, 0.0018433, 0.0025835, 0.0036002, 0.0018928];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0018928
t5122s9_noise;NOIS;WeakFail;51;[0.0009209, 0.0009252, 0.0009286, 0.0009692, 0.0009237];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009252
t5177s10_noise;NOIS;WeakPass;47;[0.006802, 0.002466, 0.0026491, 0.010229, 0.0075909];['NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC', 'NO_LOC'];0.006802
t5177s11_noise;NOIS;WeakFail;50;[0.0008612, 0.0009819, 0.0009257, 0.0008997, 0.0008577];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008997
t5177s12_noise;NOIS;WeakFail;47;[0.0009992, 0.0009428, 0.0011524, 0.0009321, 0.0009389];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009428
t5177s13_noise;NOIS;WeakFail;39;[0.0040831, 0.0020741, 0.0022034, 0.0021021, 0.002081];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0021021
t5177s14_noise;NOIS;WeakFail;46;[0.0010139, 0.0009585, 0.0009429, 0.0010547, 0.0010158];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010139
t5177s15_noise;NOIS;WeakFail;46;[0.0006446, 0.0006974, 0.0006579, 0.0006027, 0.0005745];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006446
t5177s16_noise;NOIS;WeakFail;54;[0.0009246, 0.0008676, 0.0009364, 0.0008671, 0.0008226];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008676
t5177s17_noise;NOIS;WeakFail;31;[0.0008016, 0.0007014, 0.0008291, 0.0007722, 0.0006948];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007722
t5177s18_noise;NOIS;WeakFail;40;[0.0006793, 0.0006621, 0.0006667, 0.0007195, 0.0006701];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0006701
t5177s19_noise;NOIS;WeakPass;56;[0.0554721, 0.0178644, 0.0363531, 0.0228466, 0.0029402];['WT_LOC', 'NO_LOC', 'WT_LOC', 'SAME', 'NO_LOC'];0.0228466
t5177s1_noise;NOIS;WeakFail;39;[0.0008826, 0.0009462, 0.0010091, 0.0009077, 0.0008808];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009077
t5177s20_noise;NOIS;WeakFail;40;[0.00179, 0.0017596, 0.0017217, 0.001776, 0.0016987];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0017596
t5177s21_noise;NOIS;WeakFail;48;[0.0010668, 0.0009438, 0.0009314, 0.0016797, 0.0010098];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0010098
t5177s22_noise;NOIS;WeakFail;38;[0.0008677, 0.0009185, 0.0008712, 0.0008669, 0.0008443];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0008677
t5177s23_noise;NOIS;WeakPass;55;[0.0255401, 0.0472239, 0.0257896, 0.0320316, 0.0719644];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0320316
t5177s24_noise;NOIS;WeakFail;37;[0.0002814, 0.0002677, 0.0003027, 0.0003568, 0.0002567];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0002814
t5177s25_noise;NOIS;WeakFail;45;[0.0012034, 0.0012606, 0.0010579, 0.0010318, 0.0016318];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0012034
t5177s26_noise;NOIS;WeakFail;44;[0.0014328, 0.0011128, 0.0011091, 0.0011091, 0.001102];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0011091
t5177s27_noise;NOIS;WeakFail;49;[0.0001663, 0.0001695, 0.0002624, 0.0002302, 0.000205];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.000205
t5177s28_noise;NOIS;WeakFail;30;[0.0007711, 0.0007488, 0.000693, 0.0006738, 0.000859];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0007488
t5177s29_noise;NOIS;WeakFail;44;[0.0021828, 0.0021465, 0.0046007, 0.0020266, 0.0022214];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0021828
t5177s2_noise;NOIS;WeakFail;44;[0.0009273, 0.0008672, 0.0008589, 0.0009189, 0.0016009];['WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC', 'WT_LOC'];0.0009189
